id,name,category,total_score,similarity_score,skill_match_score,matched_required,missing_required,matched_nice,missing_nice,job_terms_overlap
32720816,Candidate 32720816,AVIATION,0.001,0.0017,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12386670,Candidate 12386670,ARTS,0.001,0.0017,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27770859,Candidate 27770859,INFORMATION-TECHNOLOGY,0.001,0.0017,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37750854,Candidate 37750854,APPAREL,0.001,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23004695,Candidate 23004695,FITNESS,0.001,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
65373280,Candidate 65373280,CHEF,0.001,0.0017,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11677012,Candidate 11677012,DIGITAL-MEDIA,0.001,0.0017,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23416654,Candidate 23416654,ACCOUNTANT,0.001,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17311685,Candidate 17311685,TEACHER,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12043694,Candidate 12043694,AVIATION,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28758002,Candidate 28758002,FINANCE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
87826037,Candidate 87826037,AVIATION,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12858898,Candidate 12858898,FINANCE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24670867,Candidate 24670867,FINANCE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22025574,Candidate 22025574,BUSINESS-DEVELOPMENT,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24516163,Candidate 24516163,APPAREL,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
36569713,Candidate 36569713,TEACHER,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23939133,Candidate 23939133,TEACHER,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17655479,Candidate 17655479,AVIATION,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26961846,Candidate 26961846,FINANCE,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16279537,Candidate 16279537,AVIATION,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23628651,Candidate 23628651,TEACHER,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28828844,Candidate 28828844,HR,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19557384,Candidate 19557384,BUSINESS-DEVELOPMENT,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27980446,Candidate 27980446,ACCOUNTANT,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14470533,Candidate 14470533,ACCOUNTANT,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19918523,Candidate 19918523,TEACHER,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28635795,Candidate 28635795,ADVOCATE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
59450123,Candidate 59450123,FINANCE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24833063,Candidate 24833063,FINANCE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39252859,Candidate 39252859,DESIGNER,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21807211,Candidate 21807211,APPAREL,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
38847011,Candidate 38847011,ACCOUNTANT,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
68460556,Candidate 68460556,INFORMATION-TECHNOLOGY,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
44185767,Candidate 44185767,DESIGNER,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
72652441,Candidate 72652441,ADVOCATE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29521434,Candidate 29521434,APPAREL,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18997135,Candidate 18997135,ADVOCATE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26046878,Candidate 26046878,APPAREL,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
81588968,Candidate 81588968,AVIATION,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12202337,Candidate 12202337,ACCOUNTANT,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27182111,Candidate 27182111,ADVOCATE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22168194,Candidate 22168194,AVIATION,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24553863,Candidate 24553863,FINANCE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24647794,Candidate 24647794,ENGINEERING,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11584809,Candidate 11584809,INFORMATION-TECHNOLOGY,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28320387,Candidate 28320387,ENGINEERING,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
73448369,Candidate 73448369,ADVOCATE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15297298,Candidate 15297298,INFORMATION-TECHNOLOGY,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39064638,Candidate 39064638,ARTS,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39675895,Candidate 39675895,FINANCE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23666211,Candidate 23666211,INFORMATION-TECHNOLOGY,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24946537,Candidate 24946537,ADVOCATE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17983957,Candidate 17983957,CONSULTANT,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
43622023,Candidate 43622023,ARTS,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14287992,Candidate 14287992,BUSINESS-DEVELOPMENT,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
68338341,Candidate 68338341,CHEF,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19861776,Candidate 19861776,DIGITAL-MEDIA,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27937592,Candidate 27937592,BUSINESS-DEVELOPMENT,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13348915,Candidate 13348915,SALES,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12254068,Candidate 12254068,CHEF,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
96260484,Candidate 96260484,HEALTHCARE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
34962725,Candidate 34962725,HEALTHCARE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37374340,Candidate 37374340,HEALTHCARE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31909493,Candidate 31909493,DIGITAL-MEDIA,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26987539,Candidate 26987539,BANKING,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15145575,Candidate 15145575,BPO,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
38897568,Candidate 38897568,BANKING,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
79536879,Candidate 79536879,AGRICULTURE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18208580,Candidate 18208580,BANKING,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16507693,Candidate 16507693,AGRICULTURE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
34141299,Candidate 34141299,AGRICULTURE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21101152,Candidate 21101152,CHEF,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24550866,Candidate 24550866,HEALTHCARE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12338274,Candidate 12338274,ACCOUNTANT,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11672279,Candidate 11672279,BANKING,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20317319,Candidate 20317319,BUSINESS-DEVELOPMENT,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
32069695,Candidate 32069695,AUTOMOBILE,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10268614,Candidate 10268614,FITNESS,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10969918,Candidate 10969918,FITNESS,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10816645,Candidate 10816645,FITNESS,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25624652,Candidate 25624652,BANKING,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28172023,Candidate 28172023,FITNESS,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10235429,Candidate 10235429,FITNESS,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10515955,Candidate 10515955,DIGITAL-MEDIA,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
41590605,Candidate 41590605,PUBLIC-RELATIONS,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11842274,Candidate 11842274,PUBLIC-RELATIONS,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14722634,Candidate 14722634,FINANCE,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
38007664,Candidate 38007664,BUSINESS-DEVELOPMENT,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26330995,Candidate 26330995,PUBLIC-RELATIONS,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31016926,Candidate 31016926,CONSULTANT,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16964217,Candidate 16964217,CONSULTANT,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20705888,Candidate 20705888,FINANCE,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
56792999,Candidate 56792999,CONSULTANT,0.0009,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
57364820,Candidate 57364820,CONSULTANT,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
79570655,Candidate 79570655,CONSULTANT,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
70528646,Candidate 70528646,SALES,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15119529,Candidate 15119529,CONSULTANT,0.0009,0.0016,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21611637,Candidate 21611637,CHEF,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
36379931,Candidate 36379931,ARTS,0.0009,0.0015,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19851252,Candidate 19851252,AGRICULTURE,0.0008,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24989856,Candidate 24989856,APPAREL,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29076405,Candidate 29076405,CONSULTANT,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
69532425,Candidate 69532425,TEACHER,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20345168,Candidate 20345168,ACCOUNTANT,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15699744,Candidate 15699744,CONSULTANT,0.0008,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
76010167,Candidate 76010167,DESIGNER,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
78357954,Candidate 78357954,AUTOMOBILE,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19374660,Candidate 19374660,BANKING,0.0008,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18155310,Candidate 18155310,HR,0.0008,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19503224,Candidate 19503224,PUBLIC-RELATIONS,0.0008,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39650734,Candidate 39650734,HR,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13294301,Candidate 13294301,ACCOUNTANT,0.0008,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16332293,Candidate 16332293,AUTOMOBILE,0.0008,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11797122,Candidate 11797122,AUTOMOBILE,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13491889,Candidate 13491889,ACCOUNTANT,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17432318,Candidate 17432318,DIGITAL-MEDIA,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29534737,Candidate 29534737,AVIATION,0.0008,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29028935,Candidate 29028935,APPAREL,0.0008,0.0013,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13215696,Candidate 13215696,CONSULTANT,0.0008,0.0014,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
